,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
21645,1,3,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.2,8.72
3242640,7,3,0,31,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,6.71
5482846,11,5,0,32,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,10.07
6124527,12,1,0,17,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.4,4.03
6361725,12,6,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,6.04
761873,2,3,0,27,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,12,0.0,20.36
2764569,6,6,1,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,9.17
6423758,12,6,0,4,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,8.28
5913120,11,4,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,11.41
4398046,9,1,0,13,JetBlue Airways,0.0001600389254787,0.0001268661761139,2,0.0,9.62
3145710,6,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,7.83
1093553,3,4,0,31,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,10.07
3621975,7,4,1,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,7.61
180064,1,3,0,55,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,13.65
3966123,8,1,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.38
4570472,9,3,0,32,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,8.28
1163959,3,2,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,6.49
4329104,9,7,0,27,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,7.38
3763195,8,7,1,45,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,8.28
3734455,7,7,0,2,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,14.09
891942,2,7,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,13.2
91426,1,7,0,43,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,4.7
6200863,12,6,0,4,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,3.58
380191,1,2,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,3,0.0,3.58
3638707,7,2,1,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,8.95
4570331,9,3,0,32,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,8.28
4422067,9,4,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,4.92
1316847,3,6,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,7.38
4838369,9,1,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,5.82
1339107,3,5,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,8.5
5146321,10,6,1,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,10,0.0,8.28
3314127,7,1,1,86,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,6.71
3347141,7,2,0,12,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,7.61
6153923,12,7,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,6,0.0,2.24
1597242,4,6,0,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.38
6301589,12,3,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,1.12
2922163,6,7,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.61
2800457,6,1,0,51,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,31,0.0,7.61
5429076,11,1,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,2.01
5509000,11,2,0,23,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,8.5,14.76
4809670,9,2,0,17,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,5.82
5849403,11,7,0,23,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,3,0.0,6.49
569017,2,1,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,9.62
5197426,10,4,0,13,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,18,0.0,1.79
4725234,9,1,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,9.4
2118381,5,5,1,2,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,11.18
3822083,8,4,0,82,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,16,0.0,10.51
4531165,9,3,0,7,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,7.61
6463137,12,4,0,7,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,9,0.0,6.04
2885700,6,3,1,11,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,6.93
836298,2,1,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,11.18
4192661,8,4,0,50,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,26,0.0,12.3
2610455,6,6,0,36,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,9.62
1596747,4,5,1,56,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,17.0
4186846,8,1,1,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,3.36
2741225,6,1,1,52,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.61
2451212,5,3,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,12.75
4978115,10,2,0,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,8.05
5631680,11,3,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,2.01
1892105,4,7,0,36,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,6.71
2794653,6,1,0,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,5.14
3819642,8,6,1,56,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,4.92
1218495,3,4,1,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,4.7
1086196,3,5,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,4.92
2523421,5,6,1,2,Mesa Airlines Inc.,0.0,9.131157116170832e-05,4,0.0,13.65
346773,1,3,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,12.08
1574016,4,2,1,5,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,10.51
1074096,3,5,0,59,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,13.65
2706202,6,6,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.04
1924866,4,7,0,11,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,2.68
1108228,3,1,0,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,5.82
5501735,11,2,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,1.79
6059103,12,5,0,8,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,11.18
2242756,5,5,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,12.97
1178677,3,5,0,42,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,5.82
3906366,8,3,0,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,14.09
1594511,4,1,0,66,Comair Inc.,0.0,8.999810569042966e-05,17,0.0,3.13
5313842,10,3,0,34,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,6.49
3760824,8,5,0,66,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,6.49
4799017,9,6,1,55,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,4.92
5179085,10,5,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,6.71
5485376,11,4,0,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,9.84
5967712,12,3,0,39,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,6.71
255829,1,1,1,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,6.26
5056538,10,7,0,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.82
1140895,3,5,0,41,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,8.05
1371346,3,1,1,84,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,10.96
3291231,7,4,0,59,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,9,0.0,6.26
2124405,5,1,0,33,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,11.18
5940302,12,5,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,14,0.0,11.86
2647117,6,1,1,77,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,6.49
4753304,9,4,0,8,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,4.25
5638261,11,7,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,8.72
3247461,7,7,1,17,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,4,0.0,8.5
3552493,7,1,1,5,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,4.47
2115611,5,5,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,3.8
1654479,4,1,0,79,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,5.59
3986013,8,3,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,4.47
4125438,8,1,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.14
1846962,4,6,0,59,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,7.83
3191419,7,1,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,6.04
5056382,10,7,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,4.92
6366295,12,6,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,4.7
1138687,3,3,0,78,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,2,0.0,7.61
4123725,8,1,0,22,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,7.16
3582541,7,4,0,54,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,9.62
3844568,8,7,0,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,5.14
4508367,9,6,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,9.4
5137908,10,6,0,14,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,5.82
3243551,7,1,1,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,7.61
1563664,4,4,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,10.74
1034102,3,7,0,9,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,9,0.0,15.43
4407550,9,4,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,8.72
5269652,10,1,0,2,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,2.24
3383659,7,1,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,3.58
4991410,10,3,1,46,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,27,0.0,5.82
6226738,12,6,0,40,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,4.92
1092892,3,5,0,38,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,7.83
5546230,11,4,0,83,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,8.28
2109305,5,1,1,39,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,19.24
4544967,9,5,0,2,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,4.47
1713419,4,3,1,32,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,10.29
1167640,3,3,1,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.37
37793,1,2,0,31,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.93
3366561,7,4,0,41,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,17.0
5148162,10,2,0,11,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,8.28
4167043,8,7,0,3,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,4.7
1548467,4,4,0,45,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,10.96
3485214,7,2,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,4.92
4784425,9,1,0,13,Endeavor Air Inc.,0.0,9.351277617445625e-05,17,0.0,9.4
5132479,10,5,1,54,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,9.17
4247310,8,4,1,6,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,4.92
2474137,5,7,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,6.71
4228403,8,6,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,2.91
2859303,6,7,1,46,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,5.82
1659800,4,4,0,11,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,9.84
2280697,5,2,0,65,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,5.14
4401456,9,1,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,6.49
3086474,6,2,1,70,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,12.75
5578978,11,1,0,35,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,7.61
3645803,7,1,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.04
3975363,8,1,0,7,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,6.26
4657219,9,6,0,1,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,9.62
4727869,9,1,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,12,0.0,5.14
5722905,11,5,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,9.62
658466,2,7,0,41,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,7.38
3920609,8,6,0,32,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,10.51
1980052,4,1,0,8,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,7.61
1351724,3,7,0,87,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,6.49
5524657,11,3,0,75,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,21.03
2897610,6,5,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,10.07
3289025,7,3,0,79,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,13.65
327331,1,2,1,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.5,9.4
5319426,10,1,0,29,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,13,0.0,8.5
1075112,3,5,0,89,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,4.7
4669442,9,1,0,24,Endeavor Air Inc.,0.0,9.351277617445625e-05,6,0.0,6.49
2098223,5,2,0,54,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,2,0.0,14.54
2545508,5,2,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,10.96
582265,2,7,0,19,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,4,0.7,6.93
3927584,8,5,0,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,7.83
2857399,6,1,0,30,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,12,0.0,6.26
5914592,11,4,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,12.97
6379096,12,4,1,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,19,0.0,11.41
1090256,3,2,0,75,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,7.61
4717008,9,5,0,15,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,9.17
5493498,11,1,0,14,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,14.32
895148,2,5,0,61,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,6.93
6418023,12,7,1,53,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,8.95
2215192,5,7,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.25
2495930,5,3,1,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,10.51
2935365,6,7,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,5.14
4450641,9,7,0,77,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,8.5
428352,1,1,0,39,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,3,0.0,14.99
2678240,6,7,0,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.5
198310,1,6,0,28,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,2.24
2340098,5,3,0,69,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,6.49
3460559,7,5,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.93
3519286,7,1,0,64,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,7.16
3276816,7,1,0,13,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,4.25
3782522,8,4,1,67,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,12.75
915086,2,7,0,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,8.05
1684936,4,7,1,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,6.71
2611469,6,5,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,7.83
6230733,12,2,1,48,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,11.18
3800512,8,4,1,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,9.84
1168338,3,6,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,8.5
5321398,10,6,1,41,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,10.51
76020,1,6,1,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,2.24
5160147,10,5,1,76,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,16.33
1590004,4,3,0,36,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,16.11
878221,2,3,0,7,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,1,0.0,3.8
3577866,7,7,0,25,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,5.82
4227116,8,6,0,31,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,6.04
6305023,12,2,0,14,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,10.29
1638325,4,4,0,73,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,7.83
5146477,10,6,1,3,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,6,0.0,4.25
1381881,3,5,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,8.5
1972434,4,3,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,5.82
3606037,7,2,0,53,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,11.41
399722,1,2,0,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,4.47
5505860,11,2,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,4.47
1478125,3,1,0,9,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,3.8
3855905,8,7,1,12,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,3.13
1552611,4,4,0,13,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,8.5
4213446,8,6,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,3.36
5339930,10,1,1,10,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.49
1613314,4,6,0,54,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,13.87
4911045,10,7,0,25,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,7.83
3703992,7,7,0,15,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,5,0.0,5.14
6473472,12,3,0,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,12.08
5322945,10,6,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.47
2578937,5,2,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,12.3
5454378,11,1,0,67,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,8.05
1171520,3,4,1,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,7.61
1208087,3,7,0,16,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,6,0.0,12.97
2227981,5,7,0,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,7.83
3662417,7,2,0,17,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,8.72
6339949,12,1,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,8.28
4390814,9,4,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,5.82
4138509,8,7,0,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,3.36
5866388,11,3,0,9,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,5.37
1083107,3,5,0,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,6.93
2288053,5,6,0,61,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,6.93
723114,2,3,0,8,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,22,0.0,10.29
5878104,11,6,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,11.18
1049511,3,1,0,35,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,9,0.0,4.7
1224652,3,3,0,22,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,9.62
5781249,11,6,0,33,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,9.62
6242208,12,3,0,8,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,8.72
5148378,10,6,1,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,0.0,2.91
3329393,7,6,0,65,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,12.53
5242846,10,3,0,32,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,10.51
5993342,12,1,0,10,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,7.61
6183705,12,5,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,5.59
4550805,9,1,0,3,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,7.16
477416,1,4,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.6,6.49
3400780,7,2,1,46,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,9.84
6248064,12,3,1,64,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,10.96
6312329,12,4,0,31,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,16.11
6400563,12,7,0,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,7.61
4213037,8,6,0,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.92
1875656,4,6,1,1,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,16.78
2501998,5,2,0,22,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,0,0.0,7.61
5693400,11,2,0,69,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,19.24
4414939,9,7,1,88,Mesa Airlines Inc.,0.0,9.131157116170832e-05,15,0.0,14.32
3137009,6,4,1,8,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,5.82
2897599,6,5,0,21,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,26,0.0,10.07
2785405,6,2,0,22,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,6.71
5559086,11,3,0,38,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,6.26
6413488,12,6,0,40,Mesa Airlines Inc.,0.0,9.131157116170832e-05,12,0.0,12.53
5250392,10,4,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,6.93
4809107,9,2,0,11,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,5.59
2988813,6,4,0,5,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,7.38
3251438,7,2,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.71
2744551,6,7,1,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,7.83
1958346,4,2,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,5.14
2903424,6,7,0,15,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,4.92
915096,2,7,0,5,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,8.05
3166338,7,6,0,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,4.7
2116947,5,1,0,34,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,14.76
900805,2,4,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,9.4
1647041,4,1,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,7.83
