MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
9,7,0,19,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,9.17
7,5,0,42,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,5.14
11,6,0,5,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,2.91
9,2,0,89,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,6.49
6,4,0,50,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,14.09
12,7,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,10.29
1,4,0,12,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,6.93
1,3,0,60,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,4.7
3,6,1,21,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,12.3
11,7,0,31,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,13.65
9,2,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.04
10,2,0,6,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,3.8
12,5,1,21,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,2,0.0,2.46
9,5,0,57,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,7.83
1,1,1,21,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,1,0.0,10.29
8,3,0,13,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,6.71
9,4,0,53,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,3.8
7,1,1,32,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,6,0.0,7.38
3,4,0,5,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,0.0,12.97
2,7,0,12,Atlantic Southeast Airlines,0.0,0.0001998053656534,18,0.0,7.83
10,1,0,22,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,2.24
10,1,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,4.7
8,4,0,4,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,5.82
7,1,0,24,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,7.61
3,3,0,82,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,5.59
1,2,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,4.47
7,2,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,12.3
3,2,0,25,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,5.82
5,2,0,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,7.61
10,3,0,11,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,14,0.0,6.71
6,7,0,13,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.0,8.05
11,5,0,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.04
10,1,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,9.84
9,2,0,16,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,13.2
9,4,0,21,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,6.04
7,3,0,14,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.47
11,6,0,10,Endeavor Air Inc.,0.0,9.351277617445625e-05,6,0.0,9.17
11,7,0,30,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,3.58
11,7,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,7.16
5,7,0,32,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,14.54
9,4,0,16,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,13.2
7,5,0,41,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,12.97
11,1,0,62,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,7.16
2,7,0,25,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,12.75
7,2,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,6.71
12,3,0,55,Atlantic Southeast Airlines,0.0,0.0001998053656534,0,0.0,8.72
8,2,0,18,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,5.37
3,3,0,14,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,4,0.0,8.72
6,5,0,62,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,5.14
2,1,0,47,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.93
8,5,0,71,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,12,0.0,8.28
7,2,1,77,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,7.38
3,7,1,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,6,0.0,12.08
8,4,0,48,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,7.83
9,6,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,3.58
6,6,0,73,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,6.49
5,6,0,41,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,7.61
7,3,0,39,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,9.62
3,5,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,12.97
7,3,1,6,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,4.47
1,4,0,78,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,13.2
2,3,1,38,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.2,13.87
12,7,0,34,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,5,0.0,10.07
8,6,0,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,9.4
10,6,0,80,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,18,0.0,8.05
11,6,0,16,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,6.49
4,7,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,6.71
9,4,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,8.5
5,2,1,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,10.51
9,2,0,10,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,14,0.0,4.47
8,4,1,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,3.8
10,6,0,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,6.49
2,6,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,6.49
8,1,0,88,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,10.96
8,5,1,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,5.37
5,7,0,35,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.49
2,5,0,14,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,6.93
4,4,0,10,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,11.41
6,5,0,26,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,6.93
9,2,0,28,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,10.74
2,5,0,14,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,10.07
2,3,0,2,Comair Inc.,0.0,8.999810569042966e-05,11,0.0,13.42
1,3,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,13,0.0,12.08
1,3,0,26,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,0.0,15.21
9,3,0,54,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,6.71
12,4,0,53,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,11.18
11,1,0,57,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,17,0.0,3.13
12,2,0,42,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,15,0.0,11.63
4,3,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,10.07
9,1,1,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,17,0.0,11.86
3,4,0,51,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,10.51
8,1,0,45,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,7.16
6,1,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,3.58
2,3,0,41,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,1.8,7.83
5,3,0,23,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,6.49
1,1,0,57,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,5.82
2,2,1,86,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,11.41
1,3,0,17,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,8.05
2,7,0,22,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,11.18
3,1,0,26,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,6.26
3,6,0,61,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,4.47
7,7,0,26,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,4.7
5,3,1,1,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,12.53
4,2,0,89,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,8,0.0,4.92
1,4,0,89,Endeavor Air Inc.,0.0,9.351277617445625e-05,17,0.0,4.03
9,1,0,46,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,8.5
10,7,0,54,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,8.28
6,3,0,4,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,7.61
8,5,0,27,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,7,0.0,7.83
1,1,0,17,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,4.92
3,5,1,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,13.42
7,1,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,12.97
11,5,0,61,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,13.42
10,4,1,42,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,26,0.0,16.11
4,2,0,22,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,7.61
2,5,0,9,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,7.38
12,5,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,4.47
11,1,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,4.03
2,7,1,65,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,10.07
9,1,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,2.91
10,3,0,33,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,4.92
8,3,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,7.61
1,2,0,34,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,3.0,7.16
6,4,1,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,17,0.0,4.92
4,6,1,38,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,2.5,12.53
5,1,0,13,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,8.5
5,6,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,14.76
9,7,1,68,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,3.58
12,4,0,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,17,0.0,4.7
10,6,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,6.04
4,6,0,10,Mesa Airlines Inc.,0.0,9.131157116170832e-05,2,0.0,8.28
3,7,1,71,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,19.69
3,3,0,79,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,10.07
10,3,0,34,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,7.16
11,5,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,2.91
1,1,0,32,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,6.93
5,3,0,65,Mesa Airlines Inc.,0.0,9.131157116170832e-05,3,0.0,5.37
5,3,1,42,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,10,0.0,9.4
12,2,0,5,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,8,0.0,10.74
9,4,0,70,Endeavor Air Inc.,0.0,9.351277617445625e-05,4,0.0,10.51
5,1,0,56,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,3.0,9.62
4,1,0,11,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,1.0,10.29
6,3,1,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,7.38
12,1,1,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,5.37
7,3,0,5,Mesa Airlines Inc.,0.0,9.131157116170832e-05,14,0.0,8.05
3,5,0,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,6.49
6,1,0,72,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,3.8
7,2,1,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,8.72
12,6,0,24,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,4,0.0,4.47
11,5,0,29,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,2.46
8,7,0,27,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,6.93
4,3,1,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,6.71
9,2,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,10.07
1,5,0,47,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,3.13
5,4,0,20,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,6.71
6,1,0,35,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,7.61
10,4,0,28,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,11.41
5,1,0,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,8.95
6,1,0,25,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,8.5
4,6,0,25,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,9.62
7,2,0,86,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,23,0.0,7.61
1,3,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,3.36
4,6,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,14.32
11,5,0,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,13,0.0,20.58
9,5,0,31,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,20,0.0,9.62
11,4,0,81,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,8.05
6,1,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,3.58
6,5,0,51,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,11,0.0,14.54
2,2,1,4,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,6.26
5,4,0,41,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,7.83
12,5,0,77,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,2,0.0,13.2
5,3,0,55,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,14.32
11,6,0,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,0,0.0,10.07
7,5,0,39,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,7.38
10,4,1,85,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,15,0.0,7.61
5,2,1,38,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.28
8,5,0,80,Endeavor Air Inc.,0.0,9.351277617445625e-05,12,0.0,7.16
10,6,1,65,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,7.83
1,7,0,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,6.49
1,5,0,31,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,15,1.0,11.41
5,7,0,21,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,7.61
6,6,1,53,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,9.84
9,5,0,84,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,9.84
1,2,0,19,Endeavor Air Inc.,0.0,9.351277617445625e-05,10,0.0,13.42
1,3,1,15,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.26
1,2,1,10,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,5,0.0,14.32
7,3,1,46,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,4.92
12,1,0,24,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,0.0,13.87
2,3,1,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,6.04
3,4,0,32,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,5.14
3,6,0,14,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,4.7
5,7,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,8.95
2,2,0,11,Endeavor Air Inc.,0.0,9.351277617445625e-05,16,0.0,5.37
5,4,0,5,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,3.58
12,3,0,56,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,13.65
10,7,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,19.24
11,4,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,14.76
8,1,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,3,0.0,4.03
7,4,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,11.41
6,2,0,9,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,15,0.0,6.71
5,3,0,32,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,10.07
6,6,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,3.13
3,6,1,4,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,4.92
6,4,1,5,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,6.26
2,2,1,45,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,1.5,13.65
9,5,0,80,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,13.87
8,6,0,23,JetBlue Airways,0.0001600389254787,0.0001268661761139,10,0.0,10.74
7,2,0,63,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,5.14
1,1,0,49,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.03
7,3,1,46,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,4,0.0,7.83
12,2,0,20,JetBlue Airways,0.0001600389254787,0.0001268661761139,7,0.0,10.51
10,2,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,8.28
9,7,0,81,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,4,0.0,5.82
8,1,1,12,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,8.72
8,1,0,45,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,8.05
7,2,1,28,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,4.47
1,3,0,8,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,11.63
5,3,1,53,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,9.4
2,6,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,8.5
12,6,0,3,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,3.58
4,1,0,7,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,15.21
12,3,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,3.8
10,6,0,20,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,12.53
11,1,0,1,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,7.61
8,1,0,56,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,10.96
10,6,0,13,JetBlue Airways,0.0001600389254787,0.0001268661761139,10,0.0,8.5
4,1,0,38,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,10.96
6,4,0,33,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,11.63
3,4,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,21,0.0,10.51
9,4,1,21,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,9.62
4,5,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,16,0.0,8.5
8,4,0,50,Comair Inc.,0.0,8.999810569042966e-05,9,0.0,5.14
12,6,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,11.41
2,2,0,66,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,3.13
12,5,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.36
6,4,0,56,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,10.51
12,3,0,9,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,17,0.0,12.97
4,3,0,77,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,5.14
3,2,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,6.93
6,7,0,22,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,5.82
9,1,0,63,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,5.82
2,4,1,11,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,4,0.0,4.7
1,1,0,2,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,8.72
2,5,0,26,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,9.17
12,5,0,6,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,15,0.0,6.49
7,3,0,40,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,15.21
11,3,0,18,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,7,0.0,2.68
1,1,0,4,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,5.37
9,4,0,33,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,10,0.0,10.29
4,3,0,69,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,8.72
12,7,0,19,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.0,4.47
8,4,0,17,Mesa Airlines Inc.,0.0,9.131157116170832e-05,4,0.0,10.07
3,2,0,25,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,5.37
12,6,1,44,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,8.72
4,1,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,9.62
5,4,0,17,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,11.41
10,7,0,15,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,7.61
2,6,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,6.71
7,1,1,2,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,6.04
4,3,0,34,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,13.87
11,1,0,8,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,3.8
3,5,0,33,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,4.92
12,6,0,46,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,6.93
8,5,0,49,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,9.17
7,6,0,49,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,4.7
2,7,1,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,2.24
7,2,0,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,10.29
12,2,0,54,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,11.18
8,2,1,91,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,0,0.0,6.49
12,4,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,6.71
11,3,0,22,JetBlue Airways,0.0001600389254787,0.0001268661761139,11,0.0,6.93
3,4,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,9.62
6,4,0,7,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,12.3
1,1,1,4,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,8.05
1,4,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,4.47
4,3,0,39,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,8.5
1,3,0,57,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,17,0.0,9.4
6,6,0,12,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,5.82
9,1,0,70,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,3,0.0,6.04
1,7,0,15,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,12,0.0,6.93
7,6,0,33,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,9.4
9,1,1,13,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,13,0.0,5.37
12,1,0,33,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,7.83
5,2,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,0,0.0,4.92
