,MONTH,DAY_OF_WEEK,DEP_DEL15,CONCURRENT_FLIGHTS,CARRIER_NAME,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,SNOW,AWND
857271,2,5,0,29,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,7.83
399722,1,2,0,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,4.47
1211937,3,5,1,28,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,3,0.0,3.36
72151,1,2,0,16,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,20,0.0,14.99
1585408,4,2,0,38,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,7.61
5180960,10,5,0,50,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,10.51
1921498,4,4,0,4,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,10.96
531547,2,4,0,61,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.47
6319059,12,3,0,6,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,5.59
950856,2,6,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,8.95
2469661,5,2,0,16,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,8.28
517781,2,5,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.1,23.04
5713274,11,5,0,8,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,13,0.0,9.62
5383949,10,6,0,24,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,5.14
6003446,12,4,0,12,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,1.79
5169740,10,3,0,11,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,3.13
4784002,9,6,0,2,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,5.82
4353035,9,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,9.17
814347,2,5,1,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,4.7
3002171,6,1,1,26,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,4.47
1666048,4,4,0,6,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,9.84
1787211,4,1,1,79,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,4.03
2634062,6,3,1,47,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,29,0.0,11.86
1705053,4,4,1,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,22,0.0,20.8
3666562,7,6,0,4,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,10.07
1331564,3,1,0,46,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,13.42
366315,1,3,0,62,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,8.05
1889641,4,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,8.72
897208,2,5,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,11.41
2288074,5,6,0,42,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,6.93
2622052,6,4,0,8,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,4,0.0,6.71
6444221,12,1,0,19,JetBlue Airways,0.0001600389254787,0.0001268661761139,6,0.0,13.42
6468980,12,7,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,10.51
107611,1,6,0,16,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,5,0.0,9.62
2640663,6,7,1,28,Endeavor Air Inc.,0.0,9.351277617445625e-05,11,0.0,11.41
3199350,7,5,1,33,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,6.93
2656687,6,2,0,37,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,6.49
6153029,12,7,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,6.26
2115536,5,5,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,3.8
288127,1,6,0,26,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,7.61
2702209,6,4,0,43,JetBlue Airways,0.0001600389254787,0.0001268661761139,3,0.0,11.41
3297477,7,5,1,90,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,28,0.0,5.82
1860309,4,1,0,48,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,6,0.0,11.41
1413098,3,6,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,14.99
1648681,4,1,0,21,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,2,0.0,8.5
2739279,6,4,0,39,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,7.61
5760316,11,3,0,14,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,8.28
2701926,6,1,1,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,10.29
1396345,3,6,0,34,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,1.0,9.84
4676219,9,3,0,5,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,2.01
5863084,11,3,0,47,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,19,0.0,6.04
2453988,5,2,0,8,JetBlue Airways,0.0001600389254787,0.0001268661761139,15,0.0,8.95
5341468,10,2,0,5,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,6.26
1771864,4,2,0,40,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,22,0.0,12.97
5955944,12,5,0,40,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,9.84
1840520,4,7,1,38,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,23,5.4,18.12
3653320,7,5,0,20,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,9,0.0,10.51
2024135,4,2,0,5,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,14.99
817894,2,1,1,40,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,8,0.0,9.4
557540,2,4,0,18,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,16,0.0,9.62
4296039,8,1,0,2,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,3.58
1088585,3,4,1,15,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,13.2
1830654,4,7,1,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,12.3
1439350,3,6,1,5,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,17,0.0,12.08
3578629,7,7,0,43,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,5,0.0,5.82
3406600,7,5,0,78,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,0.0,9.4
575139,2,4,0,27,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,8,0.0,9.62
2826986,6,2,0,3,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,27,0.0,6.71
368747,1,3,0,32,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,4.03
4103386,8,4,0,50,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,18,0.0,10.51
3817268,8,4,0,56,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,7.83
987930,3,7,1,28,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,15,0.0,14.09
727123,2,6,0,31,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,1,0.0,7.38
2561674,5,2,0,35,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,11.18
3456888,7,3,0,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,9.4
3030948,6,7,0,5,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,1,0.0,8.5
3500945,7,2,0,19,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,13,0.0,5.82
2540782,5,1,0,3,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.7
2655665,6,2,0,30,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,9,0.0,5.37
5172500,10,2,1,1,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,8.5
5508219,11,2,0,62,Comair Inc.,0.0,8.999810569042966e-05,4,0.0,2.91
2495930,5,3,1,27,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,10.51
4843598,9,3,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,13.42
2930457,6,4,0,22,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,6.71
5777437,11,3,0,19,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,10.96
298380,1,3,0,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,6.93
3024891,6,4,1,21,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,21.7
5616089,11,5,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,7.61
1027021,3,6,0,17,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,6.71
5762572,11,4,0,58,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,11.86
756064,2,5,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,6.49
2775192,6,4,1,45,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,5.82
1072700,3,4,0,85,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,24,0.0,11.86
2244071,5,3,0,41,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,4.03
548853,2,4,0,23,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,10.29
3889561,8,4,0,6,JetBlue Airways,0.0001600389254787,0.0001268661761139,7,0.0,7.38
1533639,4,2,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,20.58
338935,1,7,0,13,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,5.14
2457466,5,2,0,36,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,0.0,9.4
4596143,9,5,1,15,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,11.41
1295960,3,3,0,12,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,3,0.0,4.7
3242903,7,7,0,27,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,5,0.0,10.29
4228403,8,6,0,13,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,2.91
3670017,7,1,1,16,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,7.38
6421429,12,7,0,29,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,9.17
839770,2,7,0,36,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,21,0.0,12.75
5190524,10,7,1,59,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,2,1.8,11.86
6265731,12,3,1,5,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,14,0.0,8.72
2085194,5,5,0,36,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,9.4
4305457,8,7,1,5,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,4.47
5879786,11,5,0,53,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.92
1004028,3,5,1,36,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,5.82
6307780,12,1,1,57,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,18,0.0,3.58
2630340,6,1,0,47,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,15,0.0,13.65
1969565,4,3,0,7,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,11,0.0,14.32
757846,2,4,1,34,JetBlue Airways,0.0001600389254787,0.0001268661761139,2,0.0,13.42
4881140,10,2,0,11,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,1,0.0,7.83
2213154,5,5,0,34,Mesa Airlines Inc.,0.0,9.131157116170832e-05,13,0.0,8.95
1122763,3,6,0,55,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.4,12.53
3777183,8,7,0,12,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,18,0.0,11.63
1075204,3,5,0,86,Endeavor Air Inc.,0.0,9.351277617445625e-05,5,0.0,4.7
585490,2,1,0,7,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,7.83
5631719,11,3,0,19,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,2.01
848835,2,3,0,21,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,7,0.0,4.25
1213100,3,5,0,31,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,5.82
4026721,8,4,0,34,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,6,0.0,8.5
6188590,12,5,0,49,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,7,0.0,7.16
1121196,3,2,0,83,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,4,0.0,9.17
5482881,11,5,0,30,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,10.07
1166709,3,1,0,16,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,4.7
1361700,3,6,1,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,11.41
70548,1,7,0,26,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,9.62
2097910,5,2,0,66,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,14.54
3527307,7,6,0,27,Mesa Airlines Inc.,0.0,9.131157116170832e-05,17,0.0,3.8
2647730,6,1,0,6,Comair Inc.,0.0,8.999810569042966e-05,5,0.0,7.83
2798450,6,2,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,8.28
380147,1,2,0,20,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,6,0.0,3.58
927908,2,6,0,51,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,10,2.0,8.95
5247435,10,6,0,3,Comair Inc.,0.0,8.999810569042966e-05,16,0.0,4.47
4388914,9,4,0,47,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,15,0.0,8.05
6089979,12,2,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,3,0.0,2.01
2309543,5,1,0,7,Mesa Airlines Inc.,0.0,9.131157116170832e-05,3,0.0,16.11
1453498,3,6,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,10.74
133425,1,7,0,81,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,2,0.0,2.01
3815179,8,2,1,82,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,18,0.0,6.71
1971576,4,5,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,7.16
6211935,12,1,1,28,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,0,0.0,8.72
288888,1,4,0,38,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,14,0.0,6.93
3950659,8,1,0,4,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,8,0.0,5.14
2494038,5,4,0,20,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,17,0.0,5.59
1222421,3,1,0,6,Endeavor Air Inc.,0.0,9.351277617445625e-05,14,0.0,5.14
2295210,5,4,0,10,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,9.62
3113773,6,1,0,10,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,9,0.0,4.92
4224349,8,6,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,12,0.0,4.47
1250849,3,5,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,12.08
4988430,10,4,0,27,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,11.63
2008357,4,6,0,3,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,6,0.0,4.92
2170730,5,5,0,30,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,13,0.0,8.72
5985718,12,1,0,42,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,24,0.0,7.38
1311028,3,6,0,48,Mesa Airlines Inc.,0.0,9.131157116170832e-05,5,0.0,16.11
4816112,9,6,0,3,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,4,0.0,4.25
1670840,4,1,1,31,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,6,0.0,15.21
5360396,10,7,0,7,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,11,0.0,8.72
3145473,6,5,0,3,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,19,0.0,8.05
4709539,9,2,0,44,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,0,0.0,10.07
2731743,6,3,0,53,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,11.86
5932259,11,2,0,14,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,6.26
1703709,4,4,0,20,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,9.17
4906797,10,6,0,30,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,9.17
2722037,6,7,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,12,0.0,4.92
1501426,3,1,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,2,0.0,2.91
6185314,12,5,0,23,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,9.17
2708867,6,1,1,82,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,3.36
4367405,9,1,1,15,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,8,0.0,3.8
4020905,8,3,0,58,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,6,0.0,10.51
5317071,10,4,0,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,18,0.0,7.83
3355207,7,4,0,12,Hawaiian Airlines Inc.,0.0001204942176112,0.0001978496657113,18,0.0,7.61
206461,1,5,0,29,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,3.58
5502010,11,2,0,31,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,15,0.0,9.17
3667695,7,1,1,19,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,10,0.0,13.42
2842948,6,6,1,5,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,11,0.0,7.61
2065257,5,3,0,52,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,3,0.0,6.49
1936838,4,5,0,56,Mesa Airlines Inc.,0.0,9.131157116170832e-05,3,0.0,14.76
4836429,9,7,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,5.37
2782097,6,1,0,42,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,20,0.0,6.04
6248698,12,3,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.25
1960471,4,2,0,32,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,2,0.0,7.61
3782411,8,4,0,87,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,11,0.0,12.75
3449611,7,1,0,4,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,4.92
1246929,3,6,0,24,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,10.96
3801976,8,7,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,3,0.0,7.16
4768556,9,5,0,61,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,5,0.0,5.59
4644416,9,3,0,49,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.47
3805576,8,5,1,18,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,20,0.0,9.62
5535673,11,7,0,28,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,4.92
2840601,6,2,1,71,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,12,0.0,6.26
6451668,12,1,1,30,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,21,0.0,8.05
2129173,5,5,0,41,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,10,0.0,4.03
3395638,7,6,0,68,Mesa Airlines Inc.,0.0,9.131157116170832e-05,16,0.0,7.61
5111584,10,5,0,32,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,16.11
3089436,6,2,0,15,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,18,0.0,7.83
730952,2,7,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,3,0.0,4.7
3845116,8,2,0,23,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,4.92
4462439,9,3,1,55,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,11,0.0,8.28
4167167,8,7,0,8,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.0,3.13
3598277,7,4,1,43,Comair Inc.,0.0,8.999810569042966e-05,15,0.0,7.16
3847734,8,6,0,77,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,9.17
4692745,9,1,1,93,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,16,0.0,6.04
3243278,7,5,0,25,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,8,0.0,8.5
691811,2,6,0,23,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,4,0.0,7.16
5983650,12,1,0,36,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,7,0.0,7.16
133319,1,7,0,58,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,10,0.0,2.01
537253,2,6,1,22,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,22,0.0,10.96
2818975,6,7,1,17,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,9,0.0,4.03
2698777,6,1,0,20,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,0,0.0,4.92
4358252,9,1,0,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,8.28
5112504,10,1,0,36,Endeavor Air Inc.,0.0,9.351277617445625e-05,15,0.0,8.05
5481827,11,5,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,10.51
4767732,9,7,0,47,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,8,0.0,4.03
1048511,3,1,0,2,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,20,0.0,7.61
3878809,8,5,0,7,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,15,0.0,3.58
2770093,6,3,0,6,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,9.4
4288128,8,2,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,4,0.0,8.5
4846607,10,5,0,35,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,20,0.0,8.95
5091371,10,7,0,25,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,2,0.0,9.17
6443309,12,2,0,18,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,14,0.0,6.71
6245149,12,3,1,28,JetBlue Airways,0.0001600389254787,0.0001268661761139,12,2.8,10.96
4956325,10,7,0,11,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,16,0.0,5.82
2311253,5,4,0,15,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,7.61
6284339,12,1,0,6,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,5,0.0,4.92
1380934,3,6,0,10,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,1,0.0,11.63
880600,2,2,0,24,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,12,0.0,7.16
4105994,8,6,0,25,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,21,0.0,8.5
2486446,5,4,0,26,Mesa Airlines Inc.,0.0,9.131157116170832e-05,10,0.0,15.43
1679166,4,7,0,71,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.71
4525395,9,1,0,28,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,4,0.0,13.87
1752928,4,5,0,20,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,18,0.0,22.82
259771,1,1,0,49,Frontier Airlines Inc.,0.0001157256482767,7.134694872433899e-06,2,0.2,11.18
4815784,9,7,0,9,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,13,0.0,4.7
6430436,12,7,0,5,Allegiant Air,1.3252580061983644e-05,0.0001077434759039,11,0.7,4.47
718863,2,4,0,13,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,5,0.0,6.04
4021145,8,3,0,50,Endeavor Air Inc.,0.0,9.351277617445625e-05,14,0.0,10.51
4549292,9,1,0,10,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,11,0.0,2.91
5870803,11,6,0,25,Mesa Airlines Inc.,0.0,9.131157116170832e-05,13,0.0,4.7
94805,1,1,1,50,Atlantic Southeast Airlines,0.0,0.0001998053656534,11,0.0,4.92
65529,1,2,0,40,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,22,0.0,7.38
2043687,5,6,0,74,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,15,0.0,14.76
493126,1,2,0,2,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,6,0.0,5.82
1488794,3,6,0,6,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,16.55
1727000,4,4,0,33,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,5.37
3257092,7,6,0,44,United Air Lines Inc.,0.0002538042406215,0.0002289854734932,25,0.0,7.61
6396693,12,6,0,5,Comair Inc.,0.0,8.999810569042966e-05,3,0.0,4.03
1682597,4,7,0,29,JetBlue Airways,0.0001600389254787,0.0001268661761139,14,0.0,8.72
5939767,12,5,0,36,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,19,0.0,2.01
984886,3,4,0,31,"Midwest Airline, Inc.",1.25293581928874e-06,0.0001238227442279,12,0.0,8.5
3732592,7,2,0,3,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,24,0.0,12.53
5977165,12,1,0,18,Alaska Airlines Inc.,3.233146156611231e-05,0.0001746014497265,11,0.0,9.62
3166408,7,6,0,23,Southwest Airlines Co.,6.178236301460919e-05,9.88941230999822e-05,11,0.0,4.7
4450596,9,3,0,2,American Airlines Inc.,9.82082928995461e-05,0.000177287219593,18,0.0,14.32
5720261,11,6,0,42,SkyWest Airlines Inc.,3.419267401443636e-05,9.900278805864172e-05,14,0.0,5.37
508241,2,5,1,74,American Eagle Airlines Inc.,0.000348407665605,0.000106867151749,2,0.9,5.14
2989560,6,7,1,7,Spirit Air Lines,9.173723925704242e-06,0.0001246510730715,2,0.0,6.93
4745961,9,7,1,29,Delta Air Lines Inc.,0.0001441658849878,0.0001486602009422,19,0.0,13.65
